CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13873.0,119,3,61.6,2,Frequent Spenders
13874.0,358,1,17.85,4,Regular Shoppers
13875.0,53,5,106.96,0,Inactive Shoppers
13876.0,63,1,15.0,0,Inactive Shoppers
13877.0,86,1,69.6,0,Inactive Shoppers
13878.0,54,1,60.0,0,Inactive Shoppers
13880.0,21,13,333.09000000000003,1,Occasional Shoppers
13882.0,2,5,87.75,0,Inactive Shoppers
13883.0,10,5,76.9,0,Inactive Shoppers
13884.0,7,5,79.2,0,Inactive Shoppers
13885.0,189,2,23.4,2,Frequent Spenders
13886.0,71,1,10.2,0,Inactive Shoppers
13887.0,204,1,9.959999999999999,2,Frequent Spenders
13888.0,119,2,20.200000000000003,2,Frequent Spenders
13889.0,92,1,25.0,0,Inactive Shoppers
13890.0,1,10,148.31,1,Occasional Shoppers
13892.0,26,4,171.84,0,Inactive Shoppers
13893.0,297,1,15.9,4,Regular Shoppers
13894.0,23,3,71.7,0,Inactive Shoppers
13895.0,28,4,82.45000000000002,0,Inactive Shoppers
13897.0,50,1,15.0,0,Inactive Shoppers
13898.0,325,1,10.2,4,Regular Shoppers
13899.0,16,2,68.4,0,Inactive Shoppers
13900.0,183,3,37.019999999999996,2,Frequent Spenders
13901.0,72,5,126.91,0,Inactive Shoppers
13904.0,37,2,32.34,0,Inactive Shoppers
13908.0,79,4,77.33,0,Inactive Shoppers
13911.0,57,9,200.12,1,Occasional Shoppers
13914.0,11,2,25.62,0,Inactive Shoppers
13917.0,49,2,17.28,0,Inactive Shoppers
13918.0,49,2,99.72,0,Inactive Shoppers
13919.0,59,2,54.599999999999994,0,Inactive Shoppers
13922.0,351,1,17.700000000000003,4,Regular Shoppers
13923.0,53,1,5.04,0,Inactive Shoppers
13924.0,1,6,74.72,0,Inactive Shoppers
13925.0,92,4,85.9,0,Inactive Shoppers
13926.0,23,1,35.400000000000006,0,Inactive Shoppers
13927.0,74,1,16.6,0,Inactive Shoppers
13928.0,10,4,80.2,0,Inactive Shoppers
13929.0,169,2,459.2,2,Frequent Spenders
13930.0,57,2,35.6,0,Inactive Shoppers
13931.0,95,2,274.5,2,Frequent Spenders
13932.0,294,1,17.0,4,Regular Shoppers
13933.0,109,2,40.050000000000004,2,Frequent Spenders
13934.0,263,1,19.799999999999997,4,Regular Shoppers
13936.0,179,1,3.4799999999999995,2,Frequent Spenders
13937.0,169,1,30.599999999999998,2,Frequent Spenders
13938.0,35,1,13.28,0,Inactive Shoppers
13939.0,23,3,63.0,0,Inactive Shoppers
13940.0,17,4,82.2,0,Inactive Shoppers
13941.0,21,5,390.48,1,Occasional Shoppers
13946.0,79,3,238.01999999999998,0,Inactive Shoppers
13947.0,65,1,13.5,0,Inactive Shoppers
13948.0,360,1,46.8,4,Regular Shoppers
13949.0,2,6,129.93,1,Occasional Shoppers
13950.0,11,4,133.68,0,Inactive Shoppers
13951.0,176,3,50.1,2,Frequent Spenders
13952.0,217,2,54.0,2,Frequent Spenders
13954.0,1,2,38.4,0,Inactive Shoppers
13955.0,154,2,55.95,2,Frequent Spenders
13956.0,5,5,16.2,0,Inactive Shoppers
13959.0,79,3,58.25,0,Inactive Shoppers
13960.0,21,2,35.400000000000006,0,Inactive Shoppers
13962.0,21,2,35.5,0,Inactive Shoppers
13963.0,308,4,129.3,4,Regular Shoppers
13967.0,145,1,35.7,2,Frequent Spenders
13969.0,7,18,451.68,3,High-Value Loyal Shoppers
13971.0,18,8,148.25,1,Occasional Shoppers
13972.0,70,2,24.659999999999997,0,Inactive Shoppers
13974.0,49,1,15.0,0,Inactive Shoppers
13975.0,31,6,101.24000000000001,0,Inactive Shoppers
13976.0,206,1,69.36,2,Frequent Spenders
13978.0,14,2,78.36000000000001,0,Inactive Shoppers
13979.0,73,1,20.8,0,Inactive Shoppers
13980.0,60,1,22.5,0,Inactive Shoppers
13982.0,39,4,117.5,0,Inactive Shoppers
13983.0,29,12,797.79,3,High-Value Loyal Shoppers
13984.0,26,5,679.38,1,Occasional Shoppers
13985.0,4,15,309.86,1,Occasional Shoppers
13986.0,17,1,35.400000000000006,0,Inactive Shoppers
13988.0,19,6,135.18,1,Occasional Shoppers
13989.0,65,2,39.6,0,Inactive Shoppers
13990.0,213,1,23.4,2,Frequent Spenders
13991.0,12,6,61.94,0,Inactive Shoppers
13992.0,30,1,20.0,0,Inactive Shoppers
13993.0,42,9,330.0,1,Occasional Shoppers
13994.0,3,6,134.4,1,Occasional Shoppers
13995.0,15,5,82.5,0,Inactive Shoppers
13999.0,10,12,322.01,1,Occasional Shoppers
14000.0,211,1,61.199999999999996,2,Frequent Spenders
14001.0,45,3,72.44,0,Inactive Shoppers
14002.0,134,2,17.88,2,Frequent Spenders
14004.0,43,7,152.05,1,Occasional Shoppers
14005.0,9,5,265.8,1,Occasional Shoppers
14006.0,115,3,110.52000000000001,2,Frequent Spenders
14009.0,198,2,45.3,2,Frequent Spenders
14012.0,277,1,37.2,4,Regular Shoppers
14013.0,110,3,36.78,2,Frequent Spenders
14014.0,77,1,15.0,0,Inactive Shoppers
14015.0,52,1,108.48,0,Inactive Shoppers
14016.0,161,4,61.98,2,Frequent Spenders
14019.0,46,3,44.849999999999994,0,Inactive Shoppers
14020.0,16,2,49.8,0,Inactive Shoppers
14021.0,155,3,98.8,2,Frequent Spenders
14022.0,225,1,10.5,2,Frequent Spenders
14023.0,7,2,32.4,0,Inactive Shoppers
14024.0,121,2,35.650000000000006,2,Frequent Spenders
14027.0,60,1,17.4,0,Inactive Shoppers
14029.0,63,2,130.2,0,Inactive Shoppers
14030.0,18,8,72.45,1,Occasional Shoppers
14032.0,2,11,580.38,3,High-Value Loyal Shoppers
14034.0,22,3,30.130000000000003,0,Inactive Shoppers
14035.0,28,5,241.5,1,Occasional Shoppers
14036.0,284,1,25.200000000000003,4,Regular Shoppers
14037.0,176,2,25.650000000000002,2,Frequent Spenders
14038.0,78,3,62.400000000000006,0,Inactive Shoppers
14039.0,33,1,69.6,0,Inactive Shoppers
14040.0,40,12,321.49,1,Occasional Shoppers
14041.0,266,1,0.58,4,Regular Shoppers
14044.0,26,4,28.099999999999998,0,Inactive Shoppers
14045.0,109,4,1221.75,3,High-Value Loyal Shoppers
14046.0,284,1,19.080000000000002,4,Regular Shoppers
14047.0,8,5,143.5,1,Occasional Shoppers
14048.0,305,1,3.3,4,Regular Shoppers
14049.0,16,4,105.25,0,Inactive Shoppers
14050.0,31,2,35.28,0,Inactive Shoppers
14052.0,19,1,2.08,0,Inactive Shoppers
14053.0,124,2,218.5,2,Frequent Spenders
14054.0,65,1,16.5,0,Inactive Shoppers
14055.0,106,1,23.9,2,Frequent Spenders
14056.0,1,23,278.96999999999997,3,High-Value Loyal Shoppers
14057.0,23,17,785.5,3,High-Value Loyal Shoppers
14059.0,266,1,23.4,4,Regular Shoppers
14060.0,4,19,758.68,3,High-Value Loyal Shoppers
14062.0,9,12,1200.8200000000002,3,High-Value Loyal Shoppers
14064.0,29,5,36.2,0,Inactive Shoppers
14066.0,266,1,17.700000000000003,4,Regular Shoppers
14067.0,63,2,28.0,0,Inactive Shoppers
14068.0,320,1,29.5,4,Regular Shoppers
14071.0,3,8,100.59,1,Occasional Shoppers
14073.0,32,1,10.2,0,Inactive Shoppers
14075.0,4,3,120.66,0,Inactive Shoppers
14076.0,129,1,16.95,2,Frequent Spenders
14077.0,40,5,66.85,0,Inactive Shoppers
14078.0,101,6,324.34,1,Occasional Shoppers
14079.0,124,1,15.0,2,Frequent Spenders
14081.0,302,2,25.849999999999998,4,Regular Shoppers
14082.0,364,1,2.1,4,Regular Shoppers
14083.0,4,9,69.0,1,Occasional Shoppers
14085.0,2,18,213.98,1,Occasional Shoppers
14087.0,2,1,2.16,0,Inactive Shoppers
14088.0,10,13,1376.38,3,High-Value Loyal Shoppers
14089.0,56,1,16.5,0,Inactive Shoppers
14090.0,324,1,76.32000000000001,4,Regular Shoppers
14092.0,7,14,313.23,1,Occasional Shoppers
14093.0,12,1,1.95,0,Inactive Shoppers
14096.0,4,17,144.29,1,Occasional Shoppers
14098.0,36,1,8.25,0,Inactive Shoppers
14099.0,16,11,208.94,1,Occasional Shoppers
14100.0,137,1,7.95,2,Frequent Spenders
14101.0,73,6,1682.1999999999998,3,High-Value Loyal Shoppers
14102.0,5,5,193.35,1,Occasional Shoppers
14104.0,154,2,89.16,2,Frequent Spenders
14105.0,239,1,25.5,4,Regular Shoppers
14107.0,51,7,184.92,1,Occasional Shoppers
14108.0,30,2,17.880000000000003,0,Inactive Shoppers
14109.0,72,1,15.0,0,Inactive Shoppers
14111.0,14,4,332.1,1,Occasional Shoppers
14112.0,22,7,171.0,1,Occasional Shoppers
14113.0,3,4,340.8,1,Occasional Shoppers
14114.0,273,2,107.39999999999999,4,Regular Shoppers
14116.0,19,5,82.77,0,Inactive Shoppers
14117.0,143,1,30.0,2,Frequent Spenders
14121.0,3,4,87.42,0,Inactive Shoppers
14124.0,84,1,90.0,0,Inactive Shoppers
14125.0,10,3,47.28,0,Inactive Shoppers
14126.0,7,3,142.7,0,Inactive Shoppers
14127.0,122,3,23.84,2,Frequent Spenders
14128.0,60,2,14.399999999999999,0,Inactive Shoppers
14129.0,1,5,93.4,0,Inactive Shoppers
14130.0,319,1,15.0,4,Regular Shoppers
14132.0,2,11,283.64,1,Occasional Shoppers
14133.0,129,3,53.519999999999996,2,Frequent Spenders
14135.0,1,15,803.0500000000001,3,High-Value Loyal Shoppers
14138.0,1,2,27.42,0,Inactive Shoppers
14139.0,46,1,9.36,0,Inactive Shoppers
14140.0,3,2,39.0,0,Inactive Shoppers
14141.0,2,4,134.25,0,Inactive Shoppers
14142.0,373,1,17.88,4,Regular Shoppers
14143.0,133,1,17.0,2,Frequent Spenders
14145.0,46,4,1425.6,3,High-Value Loyal Shoppers
14146.0,8,5,77.75999999999999,0,Inactive Shoppers
14147.0,78,2,217.6,0,Inactive Shoppers
14148.0,233,1,127.5,4,Regular Shoppers
14149.0,220,1,17.700000000000003,2,Frequent Spenders
14150.0,35,2,127.20000000000002,0,Inactive Shoppers
14152.0,75,2,18.46,0,Inactive Shoppers
14154.0,239,2,43.2,4,Regular Shoppers
14155.0,266,1,17.85,4,Regular Shoppers
14157.0,19,2,24.75,0,Inactive Shoppers
14158.0,40,1,4.5600000000000005,0,Inactive Shoppers
14159.0,19,11,75.64,1,Occasional Shoppers
14161.0,215,3,47.29,2,Frequent Spenders
14162.0,173,2,33.45,2,Frequent Spenders
14163.0,87,4,178.3,0,Inactive Shoppers
14164.0,70,2,423.25,1,Occasional Shoppers
14165.0,275,1,5.9,4,Regular Shoppers
14167.0,39,4,52.45,0,Inactive Shoppers
14171.0,98,1,8.5,2,Frequent Spenders
14173.0,10,4,51.629999999999995,0,Inactive Shoppers
14174.0,33,1,5.78,0,Inactive Shoppers
14175.0,59,3,53.3,0,Inactive Shoppers
14176.0,297,4,96.00000000000001,4,Regular Shoppers
14177.0,86,4,174.55,0,Inactive Shoppers
14178.0,8,7,47.52,0,Inactive Shoppers
14179.0,40,2,3.9000000000000004,0,Inactive Shoppers
14180.0,10,25,658.52,3,High-Value Loyal Shoppers
14184.0,66,1,33.0,0,Inactive Shoppers
14185.0,331,1,12.75,4,Regular Shoppers
14188.0,30,6,101.7,0,Inactive Shoppers
14189.0,2,15,276.57,1,Occasional Shoppers
14191.0,1,13,291.91,1,Occasional Shoppers
14193.0,67,2,37.8,0,Inactive Shoppers
14194.0,4,21,503.78000000000003,3,High-Value Loyal Shoppers
14195.0,201,2,336.6,2,Frequent Spenders
14196.0,106,1,30.0,2,Frequent Spenders
14198.0,18,4,75.65,0,Inactive Shoppers
14199.0,218,1,175.2,4,Regular Shoppers
14201.0,60,7,205.85999999999999,1,Occasional Shoppers
14204.0,2,1,2.08,0,Inactive Shoppers
14205.0,16,2,41.1,0,Inactive Shoppers
14206.0,239,1,23.4,4,Regular Shoppers
14208.0,94,1,10.5,2,Frequent Spenders
14209.0,10,6,120.70000000000002,1,Occasional Shoppers
14210.0,105,6,108.5,0,Inactive Shoppers
14211.0,53,9,233.88,1,Occasional Shoppers
14212.0,89,1,237.60000000000002,2,Frequent Spenders
14214.0,30,5,78.89999999999999,0,Inactive Shoppers
14215.0,11,6,115.0,1,Occasional Shoppers
14216.0,3,4,200.06,1,Occasional Shoppers
14217.0,1,17,493.23,3,High-Value Loyal Shoppers
14218.0,42,1,4.5600000000000005,0,Inactive Shoppers
14219.0,4,1,16.5,0,Inactive Shoppers
14220.0,247,2,62.050000000000004,4,Regular Shoppers
14221.0,42,9,196.8,1,Occasional Shoppers
14222.0,177,1,10.5,2,Frequent Spenders
14223.0,92,3,46.699999999999996,0,Inactive Shoppers
14224.0,110,4,54.25,0,Inactive Shoppers
14226.0,28,5,164.85,1,Occasional Shoppers
14227.0,26,10,204.69,1,Occasional Shoppers
14229.0,51,3,191.0,0,Inactive Shoppers
14231.0,183,3,105.4,2,Frequent Spenders
14232.0,42,5,97.74,0,Inactive Shoppers
14233.0,49,4,364.4,1,Occasional Shoppers
14234.0,22,4,46.98,0,Inactive Shoppers
14235.0,75,5,350.0,1,Occasional Shoppers
14236.0,80,2,171.6,0,Inactive Shoppers
14237.0,373,1,14.850000000000001,4,Regular Shoppers
14238.0,326,1,22.5,4,Regular Shoppers
14239.0,43,11,202.17000000000002,1,Occasional Shoppers
14240.0,30,2,29.759999999999998,0,Inactive Shoppers
14241.0,183,1,17.700000000000003,2,Frequent Spenders
14242.0,234,2,40.5,4,Regular Shoppers
14243.0,8,10,256.68,1,Occasional Shoppers
14245.0,219,2,28.5,2,Frequent Spenders
14246.0,110,3,62.25000000000001,2,Frequent Spenders
14247.0,278,1,9.95,4,Regular Shoppers
14250.0,7,3,54.150000000000006,0,Inactive Shoppers
14251.0,1,5,358.20000000000005,1,Occasional Shoppers
14256.0,260,2,23.72,4,Regular Shoppers
14257.0,64,5,157.77,0,Inactive Shoppers
14258.0,9,9,1072.7,3,High-Value Loyal Shoppers
14259.0,141,1,33.0,2,Frequent Spenders
14261.0,50,2,36.3,0,Inactive Shoppers
14262.0,8,8,303.12,1,Occasional Shoppers
14264.0,154,2,55.2,2,Frequent Spenders
14265.0,109,2,45.3,2,Frequent Spenders
14267.0,162,3,45.480000000000004,2,Frequent Spenders
14270.0,331,1,23.8,4,Regular Shoppers
14271.0,225,1,7.800000000000001,2,Frequent Spenders
14272.0,73,2,35.5,0,Inactive Shoppers
14273.0,51,4,83.2,0,Inactive Shoppers
14276.0,98,3,66.1,0,Inactive Shoppers
14277.0,15,3,55.2,0,Inactive Shoppers
14280.0,196,1,14.850000000000001,2,Frequent Spenders
14282.0,3,15,399.34000000000003,3,High-Value Loyal Shoppers
14284.0,30,2,37.85,0,Inactive Shoppers
14285.0,21,4,222.20000000000005,1,Occasional Shoppers
14286.0,23,3,43.2,0,Inactive Shoppers
14287.0,8,3,59.78,0,Inactive Shoppers
14288.0,213,1,35.400000000000006,2,Frequent Spenders
14289.0,8,6,133.32,1,Occasional Shoppers
14290.0,11,5,70.78,0,Inactive Shoppers
14291.0,1,11,212.83,1,Occasional Shoppers
14292.0,7,9,403.62,1,Occasional Shoppers
14293.0,3,4,108.15,0,Inactive Shoppers
14295.0,40,1,15.0,0,Inactive Shoppers
14297.0,17,4,109.25,0,Inactive Shoppers
14299.0,8,9,323.4,1,Occasional Shoppers
14300.0,18,1,16.5,0,Inactive Shoppers
14301.0,117,1,60.0,2,Frequent Spenders
14304.0,222,1,30.0,2,Frequent Spenders
14305.0,71,3,35.6,0,Inactive Shoppers
14306.0,51,2,237.68,0,Inactive Shoppers
14307.0,88,6,90.12,0,Inactive Shoppers
14309.0,8,9,228.0,1,Occasional Shoppers
14311.0,242,1,10.2,4,Regular Shoppers
14312.0,46,6,96.52,0,Inactive Shoppers
14314.0,106,1,4.8,2,Frequent Spenders
14315.0,44,6,138.57999999999998,1,Occasional Shoppers
14320.0,206,2,20.04,2,Frequent Spenders
14321.0,10,5,117.84,0,Inactive Shoppers
14323.0,114,2,35.7,2,Frequent Spenders
14326.0,242,1,60.0,4,Regular Shoppers
14327.0,163,1,39.599999999999994,2,Frequent Spenders
14329.0,17,7,184.05,1,Occasional Shoppers
14331.0,124,2,32.85,2,Frequent Spenders
14332.0,22,3,204.84000000000003,0,Inactive Shoppers
14333.0,67,1,50.0,0,Inactive Shoppers
14334.0,16,8,114.95,1,Occasional Shoppers
14335.0,16,2,11.4,0,Inactive Shoppers
14336.0,16,4,74.4,0,Inactive Shoppers
14338.0,161,2,25.950000000000003,2,Frequent Spenders
14339.0,242,1,17.4,4,Regular Shoppers
14340.0,218,1,27.0,2,Frequent Spenders
14341.0,45,8,142.05,1,Occasional Shoppers
14342.0,21,4,223.2,1,Occasional Shoppers
14344.0,127,8,125.70000000000002,1,Occasional Shoppers
14346.0,120,2,22.5,2,Frequent Spenders
14348.0,260,1,91.80000000000001,4,Regular Shoppers
14349.0,10,1,1.95,0,Inactive Shoppers
14350.0,274,1,19.8,4,Regular Shoppers
14351.0,164,1,51.0,2,Frequent Spenders
14352.0,157,4,148.0,2,Frequent Spenders
14353.0,215,1,3.9000000000000004,2,Frequent Spenders
14354.0,5,2,56.4,0,Inactive Shoppers
14355.0,365,1,17.700000000000003,4,Regular Shoppers
14356.0,79,2,35.4,0,Inactive Shoppers
14357.0,43,1,7.5,0,Inactive Shoppers
14359.0,19,3,40.4,0,Inactive Shoppers
14360.0,31,4,71.1,0,Inactive Shoppers
14362.0,22,1,4.25,0,Inactive Shoppers
14364.0,108,8,562.06,1,Occasional Shoppers
14367.0,8,16,538.95,3,High-Value Loyal Shoppers
14368.0,319,1,17.0,4,Regular Shoppers
14371.0,295,1,19.8,4,Regular Shoppers
14373.0,358,1,25.5,4,Regular Shoppers
14375.0,185,1,2.95,2,Frequent Spenders
14377.0,191,2,195.14999999999998,2,Frequent Spenders
14379.0,44,2,35.85,0,Inactive Shoppers
14381.0,52,1,2.6,0,Inactive Shoppers
14382.0,26,1,10.5,0,Inactive Shoppers
14383.0,38,3,83.8,0,Inactive Shoppers
14385.0,9,3,51.15,0,Inactive Shoppers
14386.0,296,1,31.8,4,Regular Shoppers
14387.0,32,3,42.0,0,Inactive Shoppers
14388.0,10,8,130.77,1,Occasional Shoppers
14389.0,65,2,49.6,0,Inactive Shoppers
14390.0,10,9,150.09,1,Occasional Shoppers
14393.0,218,1,17.25,2,Frequent Spenders
14395.0,2,9,84.3,1,Occasional Shoppers
14396.0,65,2,10.100000000000001,0,Inactive Shoppers
14397.0,2,19,719.72,3,High-Value Loyal Shoppers
14400.0,149,1,15.0,2,Frequent Spenders
14401.0,4,13,352.02,1,Occasional Shoppers
14403.0,130,4,278.1,2,Frequent Spenders
14404.0,33,6,140.01999999999998,1,Occasional Shoppers
14406.0,119,1,20.8,2,Frequent Spenders
14407.0,107,6,471.85,1,Occasional Shoppers
14408.0,10,7,180.8,1,Occasional Shoppers
14409.0,71,6,397.40000000000003,1,Occasional Shoppers
14410.0,92,9,134.07999999999998,1,Occasional Shoppers
14411.0,310,1,91.80000000000001,4,Regular Shoppers
14412.0,42,2,47.1,0,Inactive Shoppers
14413.0,362,1,0.95,4,Regular Shoppers
14414.0,91,7,82.24,1,Occasional Shoppers
14415.0,1,13,168.28,1,Occasional Shoppers
14416.0,22,2,39.5,0,Inactive Shoppers
14418.0,3,3,39.54,0,Inactive Shoppers
14419.0,10,6,29.5,0,Inactive Shoppers
14420.0,99,1,19.799999999999997,2,Frequent Spenders
14421.0,57,2,37.199999999999996,0,Inactive Shoppers
14422.0,0,6,156.1,1,Occasional Shoppers
14423.0,218,1,163.2,4,Regular Shoppers
14424.0,17,1,322.08,1,Occasional Shoppers
14426.0,23,10,282.02,1,Occasional Shoppers
14427.0,50,2,46.64,0,Inactive Shoppers
14428.0,7,5,114.33,0,Inactive Shoppers
14431.0,302,1,30.599999999999998,4,Regular Shoppers
14432.0,9,6,71.52,0,Inactive Shoppers
14434.0,21,6,649.2,1,Occasional Shoppers
14436.0,98,1,12.5,2,Frequent Spenders
14438.0,306,1,7.5,4,Regular Shoppers
14439.0,319,1,61.199999999999996,4,Regular Shoppers
14440.0,8,5,152.12,1,Occasional Shoppers
14441.0,0,4,90.2,0,Inactive Shoppers
14442.0,204,2,34.300000000000004,2,Frequent Spenders
14443.0,53,4,52.67999999999999,0,Inactive Shoppers
14446.0,0,4,30.2,0,Inactive Shoppers
14447.0,18,5,94.5,0,Inactive Shoppers
14448.0,9,2,38.7,0,Inactive Shoppers
14449.0,18,4,11.91,0,Inactive Shoppers
14450.0,180,3,27.400000000000002,2,Frequent Spenders
14451.0,60,2,18.299999999999997,0,Inactive Shoppers
14452.0,10,2,8.25,0,Inactive Shoppers
14453.0,190,1,5.75,2,Frequent Spenders
14456.0,5,9,50.4,1,Occasional Shoppers
14457.0,310,1,45.0,4,Regular Shoppers
14459.0,155,1,76.5,2,Frequent Spenders
14460.0,110,3,109.19999999999999,2,Frequent Spenders
14461.0,148,3,49.5,2,Frequent Spenders
14462.0,66,11,122.46,1,Occasional Shoppers
14463.0,98,3,229.79999999999998,2,Frequent Spenders
14465.0,246,3,27.49,4,Regular Shoppers
14466.0,29,7,267.6,1,Occasional Shoppers
14467.0,17,4,24.25,0,Inactive Shoppers
14470.0,11,2,18.15,0,Inactive Shoppers
14472.0,103,8,57.410000000000004,1,Occasional Shoppers
14473.0,74,2,123.16,0,Inactive Shoppers
14474.0,46,1,11.7,0,Inactive Shoppers
14475.0,71,3,42.36000000000001,0,Inactive Shoppers
14476.0,257,1,5.9,4,Regular Shoppers
14477.0,19,4,564.6,1,Occasional Shoppers
14479.0,253,2,32.45,4,Regular Shoppers
14480.0,11,1,20.28,0,Inactive Shoppers
14481.0,164,2,35.4,2,Frequent Spenders
14482.0,18,6,55.879999999999995,0,Inactive Shoppers
14483.0,281,1,8.850000000000001,4,Regular Shoppers
14484.0,50,1,20.4,0,Inactive Shoppers
14485.0,38,1,1.65,0,Inactive Shoppers
14487.0,26,6,88.9,0,Inactive Shoppers
14488.0,67,1,30.0,0,Inactive Shoppers
14489.0,207,1,29.88,2,Frequent Spenders
14491.0,175,2,66.6,2,Frequent Spenders
14493.0,7,5,141.54000000000002,1,Occasional Shoppers
14494.0,25,1,17.4,0,Inactive Shoppers
14495.0,50,2,41.6,0,Inactive Shoppers
14496.0,311,2,37.5,4,Regular Shoppers
14497.0,309,1,15.6,4,Regular Shoppers
14498.0,42,5,52.94,0,Inactive Shoppers
14499.0,26,3,20.099999999999998,0,Inactive Shoppers
14500.0,88,3,84.75,0,Inactive Shoppers
14501.0,183,2,44.74,2,Frequent Spenders
14502.0,19,11,241.51999999999998,1,Occasional Shoppers
14503.0,3,6,291.0,1,Occasional Shoppers
14504.0,47,4,27.67,0,Inactive Shoppers
14505.0,17,8,65.54,1,Occasional Shoppers
14506.0,17,5,81.75,0,Inactive Shoppers
14507.0,23,6,345.15000000000003,1,Occasional Shoppers
14508.0,22,2,10.74,0,Inactive Shoppers
14511.0,11,5,94.5,0,Inactive Shoppers
14512.0,187,2,24.15,2,Frequent Spenders
14513.0,100,3,194.89000000000001,2,Frequent Spenders
14514.0,61,3,78.75,0,Inactive Shoppers
14515.0,17,6,85.03,0,Inactive Shoppers
14517.0,33,2,63.0,0,Inactive Shoppers
14518.0,64,1,0.95,0,Inactive Shoppers
14520.0,1,2,175.2,0,Inactive Shoppers
14522.0,24,4,288.84,1,Occasional Shoppers
14523.0,108,1,12.5,2,Frequent Spenders
14524.0,31,9,164.26,1,Occasional Shoppers
14525.0,19,9,96.13,1,Occasional Shoppers
14528.0,37,1,4.35,0,Inactive Shoppers
14529.0,60,3,3.37,0,Inactive Shoppers
14530.0,25,6,154.25,1,Occasional Shoppers
14532.0,236,4,62.6,2,Frequent Spenders
14533.0,24,7,216.72,1,Occasional Shoppers
14534.0,2,18,267.1,3,High-Value Loyal Shoppers
14535.0,60,3,38.4,0,Inactive Shoppers
14536.0,259,1,0.85,4,Regular Shoppers
14537.0,57,1,49.800000000000004,0,Inactive Shoppers
14538.0,64,2,50.7,0,Inactive Shoppers
14539.0,15,2,34.8,0,Inactive Shoppers
14540.0,9,3,38.95,0,Inactive Shoppers
14541.0,58,8,153.81,1,Occasional Shoppers
14542.0,185,1,17.0,2,Frequent Spenders
14543.0,28,16,928.55,3,High-Value Loyal Shoppers
14544.0,24,2,35.199999999999996,0,Inactive Shoppers
14546.0,5,5,69.96,0,Inactive Shoppers
14547.0,3,8,90.34,1,Occasional Shoppers
14548.0,150,2,326.4,2,Frequent Spenders
14549.0,311,1,8.25,4,Regular Shoppers
14550.0,10,2,20.78,0,Inactive Shoppers
14551.0,18,2,27.64,0,Inactive Shoppers
14552.0,151,1,3.38,2,Frequent Spenders
14553.0,19,5,38.65,0,Inactive Shoppers
14554.0,10,4,111.92,0,Inactive Shoppers
14555.0,57,2,38.8,0,Inactive Shoppers
14557.0,85,1,69.6,0,Inactive Shoppers
14560.0,7,22,888.78,3,High-Value Loyal Shoppers
14561.0,75,3,34.2,0,Inactive Shoppers
14562.0,3,18,295.92,3,High-Value Loyal Shoppers
14565.0,95,4,67.25999999999999,0,Inactive Shoppers
14566.0,110,1,358.0,2,Frequent Spenders
14567.0,56,2,94.80000000000001,0,Inactive Shoppers
14569.0,1,1,1.95,0,Inactive Shoppers
14570.0,280,2,6.75,4,Regular Shoppers
14572.0,3,7,98.0,1,Occasional Shoppers
14573.0,179,9,45.45,2,Frequent Spenders
14576.0,372,1,35.400000000000006,4,Regular Shoppers
14577.0,12,4,31.7,0,Inactive Shoppers
14578.0,3,1,28.080000000000002,0,Inactive Shoppers
14581.0,16,1,15.600000000000001,0,Inactive Shoppers
14582.0,40,1,19.9,0,Inactive Shoppers
14583.0,5,5,18.77,0,Inactive Shoppers
14584.0,169,4,31.5,2,Frequent Spenders
14585.0,50,1,1.66,0,Inactive Shoppers
14586.0,276,1,15.0,4,Regular Shoppers
14587.0,18,9,68.95,1,Occasional Shoppers
14589.0,371,1,15.9,4,Regular Shoppers
14591.0,15,4,124.26,0,Inactive Shoppers
14592.0,35,3,7.54,0,Inactive Shoppers
14593.0,21,3,9.29,0,Inactive Shoppers
14594.0,7,2,4.6,0,Inactive Shoppers
14595.0,19,6,89.94,0,Inactive Shoppers
14597.0,11,2,37.71,0,Inactive Shoppers
14598.0,44,1,1.7,0,Inactive Shoppers
14600.0,305,1,15.0,4,Regular Shoppers
14601.0,10,1,90.0,0,Inactive Shoppers
14603.0,274,1,150.0,4,Regular Shoppers
14608.0,4,4,532.0,1,Occasional Shoppers
14609.0,72,4,601.56,1,Occasional Shoppers
14616.0,242,3,406.08000000000004,4,Regular Shoppers
14618.0,9,3,109.8,0,Inactive Shoppers
14619.0,245,1,19.9,4,Regular Shoppers
14620.0,205,2,18.18,2,Frequent Spenders
14621.0,1,5,143.6,1,Occasional Shoppers
14622.0,184,1,20.8,2,Frequent Spenders
14623.0,32,5,32.31,0,Inactive Shoppers
14624.0,57,2,35.1,0,Inactive Shoppers
14625.0,196,2,30.5,2,Frequent Spenders
14626.0,23,4,65.88,0,Inactive Shoppers
14628.0,91,2,54.6,0,Inactive Shoppers
14629.0,4,2,19.45,0,Inactive Shoppers
14631.0,50,3,114.30000000000001,0,Inactive Shoppers
14632.0,262,1,15.9,4,Regular Shoppers
14633.0,266,1,15.8,4,Regular Shoppers
14636.0,36,2,62.46,0,Inactive Shoppers
14638.0,50,1,57.800000000000004,0,Inactive Shoppers
14639.0,52,6,125.09,1,Occasional Shoppers
14640.0,24,6,188.91,1,Occasional Shoppers
14641.0,21,1,39.599999999999994,0,Inactive Shoppers
14642.0,58,1,19.8,0,Inactive Shoppers
